Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
18521,",""LUMPKIN, WILLIE | TI",,3,2,3,5,0.327724,0.349443,47.397266,0.000023,0,0,0,0.008227
18522,",""MCCALL, MEREDITH | T",,3,2,3,5,0.327724,0.349443,47.397266,0.000023,0,0,0,0.008227
18523,",""MURDOCK, MATT | TIME",,3,2,3,5,0.327724,0.349443,47.397266,0.000023,0,0,0,0.008227
18524,",""GRIMM, BEN | TIMESLI",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18525,",""DR. DOOM | TIMESLIDE",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18526,",""STORM, SUE | TIMESLI",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18527,",""STARK, HOWARD | TIME",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18528,",""STARK, MARIA | TIMES",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18529,",""JARVIS, EDWIN | TIME",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18530,",""PARKER, MAY | TIMESL",,2,2,2,5,0.319294,0.338347,20.346229,0.000021,0,0,0,0.005165
18531,",""FATE, IAN",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
18532,",""FORD, GERALD",,1,5,1,6,0.291438,0.30117,0,0.000018,0,0,0,0.001074
18533,"FORD, GERALD",,3,5,3,5,0.341144,0.347744,0,0.000022,0,1,3,0.004465
18534,KAA,,11,5,11,4,0.368752,0.38345,48.682173,0.000038,0,0.781818,43,0.02061
18535,",""KAA",,2,5,2,5,0.31164,0.327932,26.888914,0.000021,0,0,0,0.003695
18536,",""DEVASTATOR/KIROV PET",,1,5,1,6,0.291438,0.30117,0,0.000018,0,0,0,0.001074
18537,DEVASTATOR/KIROV PET,,2,5,2,5,0.340899,0.347369,0,0.000018,0,1,1,0.004366
18538,FUSION/MARKLEY,,11,10,14,5,0.350443,0.360509,0.857143,0.000043,0,0.890909,49,0.010905
18539,BARKER,,11,10,15,5,0.350443,0.360509,0.857143,0.000043,0,0.890909,49,0.010905
18540,"MCCULLOUGH, DR. ANDR",,8,10,8,5,0.350408,0.360365,0,0.000036,0,1,28,0.009324
18541,"EARLE, CARYN",,11,10,13,5,0.350443,0.360509,0.857143,0.000043,0,0.890909,49,0.010905
18542,"WILLIFORD, BRENT",,8,10,8,5,0.350408,0.360365,0,0.000036,0,1,28,0.009324
18543,FREDD,,10,5,14,5,0.337875,0.344916,0,0.000035,0,1,45,0.007529
18544,WALKER,,7,5,9,5,0.348408,0.357603,0,0.000029,0,1,21,0.009451
18545,"OLAFSON, ERIC",,7,5,10,5,0.348408,0.357603,0,0.000029,0,1,21,0.009451
18546,",""WHITMAN, DEBRA",,3,5,3,5,0.328798,0.350316,133.503388,0.000025,0,0,0,0.006423
18547,PICARO/FELIPE,,12,2,13,4,0.396664,0.414799,54.117002,0.00004,0,0.954545,63,0.034705
18548,",""PICARO/FELIPE",,1,2,2,6,0.261951,0.266178,0,0.000017,0,0,0,0.000115
18549,NOVA III/FRANKIE RAY,,11,7,11,4,0.378362,0.395121,135.265079,0.000039,0,0.945455,52,0.025998
18550,",""ABRAXAS",,2,7,2,5,0.336905,0.360422,69.028894,0.000021,0,0,0,0.00706
18551,"BLAKE, KENT",,2,10,2,5,0.349236,0.358697,0,0.000018,0,1,1,0.004774
18552,",""BALOR",,3,2,3,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18553,",""BRES",,3,2,6,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18554,",""ELATHAN",,3,2,5,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18555,",""CETHLANN",,3,2,4,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18556,",""INDECH",,3,2,3,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18557,",""TETHRA",,3,2,4,5,0.333472,0.356495,48.826554,0.000023,0,0,0,0.009155
18558,",""DULB",,2,2,3,5,0.329566,0.351585,16.332994,0.000021,0,0,0,0.006817
18559,BALOR,,23,2,27,4,0.389253,0.407391,552.667324,0.000068,0,0.715415,181,0.033937
18560,ELATHAN,,14,2,21,4,0.368167,0.382692,5.901318,0.000046,0,0.989011,90,0.02045
18561,CETHLANN,,15,2,21,4,0.373716,0.389445,32.723069,0.000049,0,0.961905,101,0.0235
18562,INDECH,,16,2,23,4,0.382507,0.399687,221.673572,0.000052,0,0.908333,109,0.027239
18563,TETHRA,,15,2,20,4,0.373716,0.389445,32.723069,0.000049,0,0.961905,101,0.0235
18564,DULB,,15,2,21,4,0.373716,0.389445,32.723069,0.000049,0,0.961905,101,0.0235
18565,INTELLIGENTSIA,,7,5,17,5,0.341747,0.349435,0,0.000028,0,1,21,0.008427
18566,"YORK, SANDY",,7,8,11,5,0.326883,0.332345,0,0.000038,0,1,21,0.002565
18567,HURRICANE II,,7,8,12,5,0.326883,0.332345,0,0.000038,0,1,21,0.002565
18568,"BAPTISTE, TANTE MATT",,5,20,5,5,0.300291,0.313063,41740,0.000085,0,0.6,6,0.002067
18569,"STOKER, OLIVIER",,4,20,4,6,0.230962,0.236566,0,0.00008,0,1,6,0.00019
18570,ANIELLE,,4,20,4,6,0.230962,0.236566,0,0.00008,0,1,6,0.00019
18571,SYBIL,,4,20,4,6,0.230962,0.236566,0,0.00008,0,1,6,0.00019
18572,SISTER KATRINA,,4,20,4,6,0.230962,0.236566,0,0.00008,0,1,6,0.00019
18573,",""STOKER, OLIVIER",,1,6,1,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
18574,",""ANIELLE",,1,6,1,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
18575,",""SYBIL",,1,6,1,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
18576,",""SISTER KATRINA",,1,6,1,5,0.300221,0.312808,0,0.000018,0,0,0,0.001885
18577,",""MARAUDER",,2,10,4,5,0.334895,0.358211,204.487937,0.000022,0,0,0,0.005537
18578,MARAUDER,,20,10,30,4,0.384112,0.402026,1166.265405,0.000065,0,0.5,95,0.023525
18579,"HILL, GEORGE",,3,7,3,5,0.346534,0.355168,0,0.00002,0,1,3,0.006809
18580,",""COLOSSUS 2013",,4,6,7,5,0.330077,0.352206,69.72955,0.000026,0,0,0,0.010427
18581,",""STORM 2013",,4,6,5,5,0.330077,0.352206,69.72955,0.000026,0,0,0,0.010427
18582,",""WOLVERINE 2013",,3,6,4,5,0.327786,0.349213,34.204861,0.000023,0,0,0,0.008235
18583,",""MINERVA [KREE]",,8,2,14,5,0.349528,0.375454,454.459512,0.000038,0,0,0,0.02147
18584,",""WILFORD, ETHAN",,3,2,3,5,0.329358,0.351178,68.606574,0.000024,0,0,0,0.006511
18585,"WILFORD, ETHAN",,14,2,16,4,0.383984,0.401355,24.563122,0.000042,0,0.835165,76,0.026077
18586,MAGNOR,,9,2,11,5,0.291592,0.298941,0,0.000046,0,1,36,0.000892
18587,GRANITOR,,9,2,13,5,0.291592,0.298941,0,0.000046,0,1,36,0.000892
18588,"SIMON, FELIX",,20,2,24,5,0.348629,0.358925,1203.334511,0.000076,0,0.657895,125,0.009035
18589,KOSHIMA,,12,7,12,5,0.351695,0.362257,0,0.000037,0,1,66,0.015247
18590,GAARD/JOHNNY STORM E,,21,7,28,4,0.366589,0.381382,168.002193,0.00006,0,0.67619,142,0.027329
18591,"MARIN, DR.",,22,3,26,5,0.357182,0.369426,286.276451,0.000064,0,0.770563,178,0.013516
18592,"RATLIFF, OFFICER LAR",,11,3,11,5,0.326504,0.331791,0,0.00004,0,1,55,0.002873
18593,DAY,,13,3,20,5,0.339116,0.346947,1.822408,0.00004,0,0.923077,72,0.010336
18594,GARM,,5,4,5,5,0.324576,0.330961,0,0.000023,0,1,10,0.004907
18595,SPHINX II,,49,3,98,5,0.358593,0.372244,403.056601,0.00011,0,0.572279,673,0.038886
18596,ASYLUM/,,26,3,38,4,0.365358,0.380017,150.17358,0.000064,0,0.889231,289,0.03018
18597,"JANES, FATHER MICHAE",,38,3,65,5,0.356061,0.368643,307.175165,0.000093,0,0.699858,492,0.025747
18598,",""JANES, FATHER MICHAE",,1,3,2,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18599,",""SPHINX II",,1,3,1,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18600,",""TERRAFORMER/SAM",,1,3,3,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18601,",""ASTROVIK, ARNOLD",,1,3,1,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18602,"SHAUNEGHANN, MICHAEL",,32,3,47,5,0.35317,0.365057,121.087243,0.000077,0,0.84879,421,0.024932
18603,"YAMIR, SASHA",,27,3,43,5,0.345697,0.355628,0,0.000065,0,1,351,0.020094
18604,"BARRENOS, OMAR",,28,3,42,5,0.345742,0.355724,9.210346,0.000067,0,0.949735,359,0.020253
18605,BEEF/,,27,3,38,5,0.345697,0.355628,0,0.000065,0,1,351,0.020094
18606,BEVATRON/,,28,3,36,5,0.346178,0.35633,7.569364,0.00007,0,0.978836,370,0.020268
18607,"HO, LI MUAN",,28,3,34,5,0.346178,0.35633,7.569364,0.00007,0,0.978836,370,0.020268
18608,",""SHAUNEGHANN, MICHAEL",,1,3,1,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18609,",""YAMIR, SASHA",,1,3,2,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18610,",""BARRENOS, OMAR",,1,3,2,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18611,",""BEEF/",,1,3,1,6,0.260532,0.264926,0,0.000019,0,0,0,0.000175
18612,COLLECTIVE MAN II,,11,8,11,5,0.328715,0.335848,0,0.000037,0,1,55,0.006556
18613,NUWA,,11,8,11,5,0.328715,0.335848,0,0.000037,0,1,55,0.006556
18614,",""JARDINE",,3,6,5,5,0.315969,0.33425,16.56974,0.000023,0,0,0,0.005381
18615,",""SCICLUNA, MICHELE",,1,6,2,5,0.302931,0.316328,0,0.000017,0,0,0,0.002193
18616,",""THREADGOLD",,1,6,1,5,0.302931,0.316328,0,0.000017,0,0,0,0.002193
18617,JARDINE,,19,8,23,4,0.350773,0.361641,20.734904,0.000052,0,0.888889,152,0.019802
18618,"SCICLUNA, MICHELE",,16,8,18,5,0.344635,0.353201,0.239867,0.000045,0,0.958333,115,0.016577
18619,THREADGOLD,,17,8,23,4,0.350537,0.361257,16.562309,0.000048,0,0.941176,128,0.018761
18620,MASTERMIND II/BOWERS,,2,2,2,5,0.328013,0.346899,0,0.00002,0,1,1,0.003984
18621,RAMROD,,12,2,14,5,0.367842,0.383665,70.162152,0.000042,0,0.878788,58,0.013733
18622,",""RAMROD",,1,2,1,5,0.322271,0.342324,0,0.000018,0,0,0,0.003755
18623,ACBA,,32,2,32,5,0.347284,0.357426,0,0.00007,0,1,496,0.03021
18624,EGMA,,32,2,32,5,0.347284,0.357426,0,0.00007,0,1,496,0.03021
18625,EDDA,,33,2,33,5,0.359829,0.373749,27.366651,0.000073,0,0.994318,525,0.033027
18626,",""TRUTH",,4,5,5,5,0.331576,0.353916,314.075713,0.000029,0,0,0,0.007459
18627,",""ACBA",,2,5,2,5,0.312835,0.329695,37.979883,0.000021,0,0,0,0.00339
18628,",""BEAUTY",,4,5,5,5,0.331576,0.353916,314.075713,0.000029,0,0,0,0.007459
18629,",""EGMA",,2,5,2,5,0.312835,0.329695,37.979883,0.000021,0,0,0,0.00339
18630,",""EDDA",,1,5,1,6,0.283461,0.291691,0,0.000018,0,0,0,0.000561
18631,",""CHARM",,3,5,3,5,0.321072,0.340473,160.632711,0.000026,0,0,0,0.004631
18632,",""MARVEL BOY VI",,6,2,8,5,0.330202,0.352487,183.331033,0.000032,0,0,0,0.010614
18633,",""STYGIAN STARBENDER",,3,2,3,5,0.30639,0.321211,28.095992,0.000023,0,0,0,0.003299
18634,",""TRANTRA",,1,5,1,6,0.283461,0.291691,0,0.000018,0,0,0,0.000561
18635,",""REE",,1,5,1,6,0.283461,0.291691,0,0.000018,0,0,0,0.000561
18636,MARVEL BOY VI,,55,2,71,4,0.395028,0.414312,1073.059429,0.000121,0,0.618855,919,0.068512
18637,STYGIAN STARBENDER,,41,2,54,5,0.360003,0.374068,251.62669,0.000093,0,0.692683,568,0.038841
18638,TRANTRA,,33,2,36,5,0.352574,0.364186,64.27425,0.000077,0,0.791667,418,0.029272
18639,REE,,33,2,35,5,0.352574,0.364186,64.27425,0.000077,0,0.791667,418,0.029272
18640,SARDAN,,20,2,20,5,0.345011,0.353977,0,0.000051,0,1,190,0.017776
18641,FAITH,,20,2,20,5,0.345011,0.353977,0,0.000051,0,1,190,0.017776
18642,THERMO II/,,15,2,15,5,0.338522,0.345683,0,0.000041,0,1,105,0.010964
18643,ANOMALY,,20,2,20,4,0.367041,0.381821,53.773288,0.000053,0,0.984211,187,0.02663
18644,",""WOODGOD",,2,5,3,5,0.318914,0.337523,37.346912,0.000021,0,0,0,0.004379
18645,KID REAPER,,43,2,48,4,0.395897,0.41491,311.739494,0.000096,0,0.740864,669,0.062828
18646,",""KID REAPER",,3,5,3,5,0.320107,0.33934,74.830893,0.000024,0,0,0,0.004584
18647,",""ORIGIN/PHYLLIS TWOMB",,1,5,1,5,0.287829,0.297118,0,0.000019,0,0,0,0.000765
18648,",""BLACK CROW/JESSE BLA",,6,2,8,5,0.353984,0.380499,978.633964,0.000035,0,0,0,0.015376
18649,",""AQUARIAN/WUNDARR",,8,2,8,5,0.373729,0.400918,1142.450707,0.00004,0,0,0,0.02112
18650,"MARTINEZ, ALITHA",,36,10,36,4,0.381682,0.399096,0,0.000087,0,1,630,0.03932
18651,"LAMY, KELLY",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18652,"PALMIOTTI, JIMMY",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18653,"DAKESIAN, NANCI",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18654,"QUESADA, JOE",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18655,"SMITH, KEVIN",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18656,"EVERETT, BILL",,37,10,37,4,0.390477,0.408939,84.758693,0.000091,0,0.989489,659,0.042137
18657,"MCKENZIE, LYDIA",,39,10,48,4,0.390506,0.409035,461.558012,0.000098,0,0.904184,670,0.042292
18658,"QUINN, ASHLEY",,38,10,38,4,0.39695,0.415932,355.467244,0.000094,0,0.963016,677,0.045429
18659,"MILLER, FRANK",,39,10,39,4,0.401855,0.421089,1026.828414,0.000099,0,0.935223,693,0.047203
18660,",""ZURI",,6,2,8,5,0.367053,0.394302,1211.358217,0.000035,0,0,0,0.018609
18661,",""RALF",,3,5,3,5,0.339524,0.363727,410.370641,0.000026,0,0,0,0.007915
18662,",""MARTINEZ, ALITHA",,3,5,3,5,0.339524,0.363727,410.370641,0.000026,0,0,0,0.007915
18663,",""LAMY, KELLY",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18664,",""PALMIOTTI, JIMMY",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18665,",""DAKESIAN, NANCI",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18666,",""BUTCH",,4,5,4,5,0.357439,0.38401,808.132505,0.000029,0,0,0,0.011432
18667,",""QUESADA, JOE",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18668,",""OKOYE",,4,2,5,5,0.35554,0.381968,656.586377,0.000029,0,0,0,0.01236
18669,",""SMITH, KEVIN",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18670,",""EIGHTBALL",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18671,",""EVERETT, BILL",,2,7,2,5,0.32792,0.349593,180.897073,0.000022,0,0,0,0.005086
18672,",""MCKENZIE, LYDIA",,3,7,3,5,0.33697,0.360753,332.192243,0.000026,0,0,0,0.007706
18673,",""QUINN, ASHLEY",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18674,",""POTTER, BETSY BEATTY",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18675,GABRIEL III,,10,10,19,4,0.35249,0.363708,0.721108,0.000036,0,0.888889,40,0.010782
18676,",""MURDOCK, SISTER MAGG",,2,5,2,5,0.334562,0.357771,71.927369,0.000021,0,0,0,0.006584
18677,BAAL II,,6,10,6,5,0.340421,0.347441,0,0.000027,0,1,15,0.006491
18678,",""GABRIEL III",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
18679,"FRANKLIN, JEREMY",,17,10,21,5,0.355044,0.366766,46.229522,0.000059,0,0.75,102,0.012848
18680,"STAHL, VERONICA",,7,10,7,4,0.357121,0.369184,41.825896,0.000036,0,0.904762,19,0.006915
18681,",""FRANKLIN, JEREMY",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18682,",""SNIDER, DET. LOU",,2,10,2,5,0.304167,0.31939,17.966649,0.000022,0,0,0,0.002493
18683,"HECK, DON",,10,7,10,5,0.343343,0.351866,14.327602,0.000038,0,0.911111,41,0.007926
18684,"ROMITA, JOHN",,9,7,9,5,0.34071,0.348253,0,0.000036,0,1,36,0.006817
18685,"TRIMPE, HERB",,9,7,9,5,0.34071,0.348253,0,0.000036,0,1,36,0.006817
18686,"SEVERIN, MARIE",,10,7,10,5,0.343343,0.351866,14.327602,0.000038,0,0.911111,41,0.007926
18687,",""ROMITA, JOHN",,1,2,1,5,0.29082,0.299936,0,0.000017,0,0,0,0.001114
18688,",""TRIMPE, HERB",,1,2,1,5,0.29082,0.299936,0,0.000017,0,0,0,0.001114
18689,"MURPHY, JOBOA",,13,3,13,5,0.354863,0.366312,0,0.000041,0,1,78,0.015941
18690,",""YONDU/YONDU UDONTA",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18691,",""MARTINEX",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18692,",""MAJOR VICTORY/MAJ. V",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18693,",""STARHAWK II/ALETA OG",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18694,",""CHARLIE 27",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18695,",""STARHAWK/STAKAR",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18696,",""MURPHY, JOBOA",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18697,",""NIKKI/NICHOLETTE GOL",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18698,MOBIUS,,5,7,5,5,0.349306,0.358888,0,0.000023,0,1,10,0.011324
18699,",""MOBIUS",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18700,",""JEMIAH",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18701,",""HARGEN",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
18702,",""ESON [CELESTIAL]",,4,2,5,5,0.346707,0.372093,175.125069,0.000027,0,0,0,0.013542
18703,DOCTOR MANDIBUS,,7,7,14,5,0.337079,0.343296,0,0.000029,0,1,21,0.007129
18704,"THORPE, GAVIN",,19,10,28,5,0.355177,0.367023,39.838172,0.000056,0,0.707602,121,0.014197
18705,",""BOONE",,2,10,5,5,0.305654,0.321313,23.987877,0.000022,0,0,0,0.002613
18706,",""GRIM HUNTER/KRAVINOF",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18707,",""GREER, GABRIELLE",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18708,",""GREGOR",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
18709,CRIME-MASTER/NICK LU,,8,10,10,5,0.350502,0.360493,0.025641,0.000031,0,0.964286,27,0.011089
18710,",""CRIME-MASTER/NICK LU",,1,10,2,6,0.286652,0.295756,0,0.000018,0,0,0,0.000711
18711,",""DOMANI, DINO",,1,2,1,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
18712,",""ROMANO, TONY",,1,2,1,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
18713,"ROMANO, TONY",,1,21,1,1,1,1,0,0.000096,5,0,0,0.000044
18714,"DOMANI, DINO",,1,21,1,1,1,1,0,0.000096,5,0,0,0.000044
18715,",""PRINCESS PEARLA",,3,7,4,5,0.331208,0.353557,72.886841,0.000024,0,0,0,0.008458
18716,"PIKE, FRISCO",,8,2,8,5,0.340221,0.348194,0,0.000031,0,1,28,0.007033
18717,OLD WOMAN,,16,2,23,5,0.336731,0.344294,0.224411,0.000052,0,0.983333,118,0.008197
18718,WARFIST,,18,2,26,5,0.36345,0.379289,82.887842,0.000059,0,0.96732,148,0.015441
18719,",""ANCESTOR/",,2,2,3,5,0.332008,0.354547,18.537401,0.000021,0,0,0,0.007274
18720,",""LICH",,2,2,2,5,0.332008,0.354547,18.537401,0.000021,0,0,0,0.007274
18721,",""OLD WOMAN",,2,2,6,5,0.332008,0.354547,18.537401,0.000021,0,0,0,0.007274
18722,",""YIN, DR. SU",,3,2,8,5,0.33758,0.361492,72.871784,0.000024,0,0,0,0.009894
18723,"MILLER, TRACE",,13,2,15,5,0.350526,0.364995,292.1245,0.000049,0,0.833333,65,0.008655
18724,"MENDELSON, DR. MACK",,11,2,13,5,0.343027,0.351456,75.695128,0.000047,0,0.872727,48,0.005746
18725,COLD WARRIOR,,6,2,6,5,0.342971,0.351217,0,0.000031,0,1,15,0.005202
18726,DEATHTOLL,,9,2,10,5,0.32503,0.331111,0.905639,0.000042,0,0.888889,32,0.0025
18727,LEVITICUS,,5,2,5,5,0.324889,0.330831,0,0.000029,0,1,10,0.002025
18728,KARSANO,,4,10,4,5,0.349247,0.358776,0,0.000023,0,1,6,0.004311
18729,ISIS,,14,4,20,5,0.349037,0.358657,0.64468,0.000039,0,0.934066,85,0.016132
18730,"PARKER, MAY III",,22,10,22,5,0.351991,0.362935,0,0.000059,0,1,231,0.020127
18731,",""PARKER, MAY III",,2,10,2,5,0.305654,0.321313,23.987877,0.000022,0,0,0,0.002613
18732,"HATCHWAY, VERNON",,34,1,44,5,0.357831,0.371019,43.197363,0.00008,0,0.862745,484,0.025377
18733,"RIORDAN, JIMMY",,13,1,13,5,0.351316,0.362214,0,0.000039,0,1,78,0.015478
18734,",""HATCHWAY, VERNON",,1,2,1,6,0.292909,0.303841,0,0.000017,0,0,0,0.001318
18735,AJES'HA,,14,1,14,5,0.3516,0.362496,0,0.00004,0,1,91,0.017327
18736,",""AJES'HA",,1,2,1,6,0.292909,0.303841,0,0.000017,0,0,0,0.001318
18737,CURSED LOTUS,,5,13,7,5,0.310278,0.316084,0,0.000052,0,1,10,0.0008
18738,WILD TIGER/DENG LING,,5,13,8,5,0.310278,0.316084,0,0.000052,0,1,10,0.0008
18739,"WOO, MAI YIN",,5,13,9,5,0.310278,0.316084,0,0.000052,0,1,10,0.0008
18740,"WOO, CHOW YUN",,5,13,9,5,0.310278,0.316084,0,0.000052,0,1,10,0.0008
18741,BERSERKER III,,17,8,17,4,0.363146,0.377215,10.915152,0.000046,0,0.992647,135,0.031538
18742,",""BERSERKER III",,4,6,4,5,0.322659,0.342571,39.931953,0.000025,0,0,0,0.007455
18743,MENDICUS,,22,7,31,5,0.336427,0.343808,6.684581,0.000059,0,0.904762,209,0.015536
18744,HELLFIRE/MIKAL DRAGO,,4,10,7,5,0.29236,0.299374,0,0.000032,0,1,6,0.000472
18745,"DRAGONMEGAS, JESSIE",,4,10,5,5,0.29236,0.299374,0,0.000032,0,1,6,0.000472
18746,RED GUARDIAN IV,,18,1,20,5,0.356633,0.368576,0,0.000047,0,1,153,0.020282
18747,GLADIATRIX,,18,1,18,5,0.356633,0.368576,0,0.000047,0,1,153,0.020282
18748,FANTASIA,,19,1,23,5,0.366396,0.380999,33.916934,0.00005,0,0.959064,164,0.022817
18749,",""RED GUARDIAN IV",,1,2,1,5,0.308044,0.323337,0,0.000017,0,0,0,0.002545
18750,",""GLADIATRIX",,1,2,1,5,0.308044,0.323337,0,0.000017,0,0,0,0.002545
18751,ULTARNT,,13,7,13,5,0.335972,0.342859,0,0.000039,0,1,78,0.013771
18752,ELEJEA,,19,7,21,5,0.336395,0.343665,5.352786,0.000053,0,0.94152,161,0.014971
18753,BLACK WIDOW II/YELEN,,20,7,24,4,0.362604,0.377199,524.685122,0.00006,0,0.784211,149,0.020942
18754,"LENO, JAY",,14,7,14,5,0.352205,0.362935,0,0.000041,0,1,91,0.018492
18755,"SPRINGER, JERRY",,14,7,14,5,0.352205,0.362935,0,0.000041,0,1,91,0.018492
18756,VERITUS,,13,7,13,5,0.32887,0.334853,0,0.00004,0,1,78,0.010124
18757,ASTROLOGER/,,3,10,5,4,0.351221,0.362335,0,0.000021,0,1,3,0.006217
18758,",""TENKO, CARTER",,1,2,1,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
18759,",""HEDERMAN, LOTTIE",,1,2,2,5,0.307409,0.322272,0,0.000017,0,0,0,0.00262
18760,"HEDERMAN, LOTTIE",,4,9,5,5,0.348385,0.361671,40.762145,0.000029,0,0.833333,5,0.006824
18761,"TENKO, CARTER",,4,9,6,5,0.348385,0.361671,40.762145,0.000029,0,0.833333,5,0.006824
18762,MODT,,36,8,39,5,0.374117,0.390393,13.055636,0.000078,0,0.949206,598,0.055789
18763,",""MODT",,4,6,4,5,0.340587,0.364805,228.955012,0.000027,0,0,0,0.010311
18764,",""KETCH, BARBARA",,1,5,4,5,0.287829,0.297118,0,0.000019,0,0,0,0.000765
18765,",""BUX",,2,6,5,5,0.290837,0.30016,11.265796,0.000021,0,0,0,0.001066
18766,",""SCANLON, COMMANDER",,1,6,1,6,0.288474,0.297369,0,0.000018,0,0,0,0.000776
18767,",""JAM/JASMINE ARCHER",,2,6,6,5,0.290837,0.30016,11.265796,0.000021,0,0,0,0.001066
18768,WYNTER,,19,8,19,5,0.335832,0.343679,3.96808,0.000056,0,0.988304,169,0.009979
18769,OPSIDIAN/,,19,8,19,5,0.335832,0.343679,3.96808,0.000056,0,0.988304,169,0.009979
18770,IRON MAIDEN II/,,19,8,19,5,0.335832,0.343679,3.96808,0.000056,0,0.988304,169,0.009979
18771,INTEGER,,19,8,19,5,0.335832,0.343679,3.96808,0.000056,0,0.988304,169,0.009979
18772,",""GAIA",,1,6,1,6,0.288474,0.297369,0,0.000018,0,0,0,0.000776
18773,",""TOY",,2,5,2,5,0.309285,0.325537,88.989692,0.000022,0,0,0,0.002856
18774,",""LANN",,3,2,3,5,0.327693,0.349299,60.499268,0.000024,0,0,0,0.007655
18775,",""PRINCE REY",,3,2,3,5,0.32358,0.344158,62.93428,0.000024,0,0,0,0.006757
18776,",""GOLDBUG",,1,5,1,6,0.291438,0.30117,0,0.000018,0,0,0,0.001074
18777,BETTY-6,,21,5,38,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
18778,QUARRY,,17,5,18,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18779,WATTS,,17,5,17,5,0.316746,0.32281,0,0.000071,0,1,136,0.002175
18780,PO,,21,5,38,5,0.316785,0.323002,395.485592,0.000087,0,0.828571,174,0.002379
