Id,Label,timeset,Degree,clustering,triangles,pageranks,eigencentrality,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Weighted Degree,Authority,Hub,componentnumber
12520,DRAGON MAN,,81,0.580556,1881,0.000635,0.15453,1,3,0.519979,0.539754,35.793558,181,0.017347,0.017347,0
12529,ARCADE/,,97,0.553694,2578,0.000761,0.154723,7,3,0.525157,0.548237,80.721642,173,0.017096,0.017096,0
12530,MISS LOCKE,,64,0.677579,1366,0.000536,0.118128,7,3,0.510964,0.528443,15.864688,124,0.013128,0.013128,0
12531,DOPPELGANGER,,91,0.764835,3132,0.000696,0.171558,4,2,0.523785,0.545409,58.982216,101,0.019314,0.019314,0
12534,"WATSON, KRISTY",,75,0.615856,1709,0.000634,0.108074,0,3,0.518902,0.537092,40.537651,217,0.011902,0.011902,0
12535,SOLO/,,53,0.646589,891,0.000471,0.100986,0,2,0.513583,0.526447,15.058071,82,0.011271,0.011271,0
12536,"LUMPKIN, WILLIAM WIL",,158,0.504797,6261,0.001106,0.288405,0,2,0.542795,0.578842,227.400558,261,0.03245,0.03245,0
12544,SLEEPWALKER,,92,0.649307,2718,0.000697,0.189792,4,2,0.524059,0.545908,44.853988,114,0.021376,0.021376,0
12553,NIGHTHAWK/KYLE RICHM,,124,0.807632,6159,0.000865,0.270151,6,2,0.532979,0.561876,34.410437,204,0.030708,0.030708,0
12573,RED WOLF III/WILL TA,,125,0.837677,6492,0.000865,0.275424,6,2,0.533262,0.562375,21.101532,170,0.031334,0.031334,0
12574,LOBO,,101,0.950099,4798,0.000722,0.23275,6,2,0.526537,0.550399,3.236354,127,0.026508,0.026508,0
12588,WHITE QUEEN/EMMA FRO,,228,0.386467,10001,0.001568,0.344649,7,2,0.564189,0.613772,571.105315,878,0.038214,0.038214,0
12589,EMPATH/MANUEL ALFONS,,52,0.759427,1007,0.000465,0.093262,7,3,0.51227,0.525283,7.704511,174,0.010333,0.010333,0
12591,ROULETTE II/JENNY ST,,68,0.655838,1494,0.00057,0.111611,7,3,0.514638,0.532102,20.846849,180,0.012336,0.012336,0
12592,TAROT/MARIE-ANGE COL,,65,0.629327,1309,0.000554,0.099374,7,3,0.507342,0.526447,21.720165,172,0.010958,0.010958,0
12593,JETSTREAM/HAROUD IBN,,60,0.643503,1139,0.000521,0.100905,7,3,0.514374,0.529275,18.317367,151,0.011166,0.011166,0
12594,CATSEYE/SHARON SMITH,,58,0.652148,1078,0.00051,0.090409,7,3,0.50504,0.522621,16.087255,148,0.009983,0.009983,0
12606,MIKHLO,,171,0.586584,8526,0.001152,0.329263,1,2,0.546645,0.585329,146.564914,262,0.037286,0.037286,0
12607,IGOR,,173,0.590133,8780,0.001163,0.335006,1,2,0.547242,0.586327,147.922681,263,0.037946,0.037946,0
12608,PEATOR,,181,0.588705,9590,0.001209,0.352367,1,2,0.549643,0.590319,159.144276,277,0.039902,0.039902,0
12609,RED GHOST/IVAN KRAGO,,183,0.578274,9630,0.001223,0.35419,1,2,0.550247,0.591317,175.5466,261,0.040099,0.040099,0
12610,BLASTAAR,,92,0.565934,2369,0.000693,0.185885,1,2,0.524059,0.545908,44.084579,130,0.020937,0.020937,0
12634,ATTUMA,,152,0.52954,6077,0.001059,0.29167,6,2,0.541037,0.575848,153.322124,313,0.032874,0.032874,0
12636,"HUNTER, STEVIE",,116,0.598051,3989,0.000866,0.18194,7,3,0.529039,0.556886,71.263459,332,0.020125,0.020125,0
12641,PLUTO [OLYMPIAN],,86,0.587962,2149,0.000663,0.175063,3,2,0.522419,0.542914,45.791599,180,0.019664,0.019664,0
12644,FRIGGA,,76,0.597193,1702,0.000615,0.127946,3,2,0.51971,0.537924,31.802494,310,0.014318,0.014318,0
12671,TINKERER,,81,0.333333,1080,0.000662,0.106702,0,3,0.520519,0.540086,148.455863,93,0.011778,0.011778,0
12676,WATER WIZARD/PETE,,116,0.506597,3379,0.000894,0.174023,6,2,0.53072,0.557884,180.590549,162,0.019233,0.019233,0
12678,SCOURGE,,87,0.489441,1831,0.000687,0.152383,6,2,0.522692,0.543413,72.001049,106,0.016995,0.016995,0
12711,"YASHIDA, MARIKO",,64,0.655754,1322,0.000532,0.124672,7,3,0.514638,0.530772,14.889495,131,0.013913,0.013913,0
12724,BLACKWING/JOSEPH MAN,,90,0.565543,2265,0.000736,0.118256,6,3,0.520249,0.542914,92.174078,128,0.012987,0.012987,0
12728,NEKRA/ADRIENNE HATRO,,65,0.596635,1241,0.000537,0.134298,6,3,0.515963,0.531936,24.966911,96,0.015108,0.015108,0
12737,"PETROVITCH, IVAN",,55,0.517845,769,0.000485,0.106436,6,3,0.513846,0.527279,28.503409,145,0.011901,0.011901,0
12743,SHATTERSTAR II/GAVEE,,139,0.497654,4773,0.001026,0.203159,7,2,0.537265,0.569361,175.908166,548,0.022413,0.022413,0
12744,CYPHER/DOUG RAMSEY,,234,0.390228,10638,0.001609,0.364925,7,2,0.566102,0.616766,595.692402,854,0.040597,0.040597,0
12745,BOOMER/TABITHA SMITH,,233,0.387117,10463,0.001615,0.350964,7,2,0.565782,0.616267,611.084892,1348,0.038883,0.038883,0
12746,RICTOR/JULIO ESTEBAN,,157,0.468969,5743,0.001138,0.230052,7,3,0.542208,0.578177,217.644231,780,0.025401,0.025401,0
12747,"LANG, DR. STEVEN",,61,0.728415,1333,0.000514,0.116424,7,3,0.510443,0.527112,11.179735,129,0.012939,0.012939,0
12748,SIRYN/THERESA ROURKE,,220,0.36455,8782,0.001556,0.301013,7,2,0.561659,0.60978,889.923548,798,0.033134,0.033134,0
12752,"CLAREMONT, CHRIS",,79,0.570919,1759,0.000629,0.153283,7,2,0.520519,0.539421,40.168951,101,0.017136,0.017136,0
12757,"WING, COLLEEN",,132,0.396021,3424,0.000977,0.216978,6,2,0.535256,0.565868,219.985367,355,0.024207,0.024207,0
12770,GRAVITON/FRANK HALL,,85,0.514286,1836,0.000673,0.150417,6,2,0.522147,0.542415,77.066641,157,0.016753,0.016753,0
12771,SHROUD/MAXIMILLIAN Q,,138,0.68666,6491,0.000955,0.28447,6,2,0.536977,0.568862,82.24133,214,0.032267,0.032268,0
12777,SPIDER-WOMAN/JESSICA,,206,0.526829,11124,0.001362,0.397001,6,2,0.557286,0.602794,264.415259,410,0.044828,0.044828,0
12778,"MCCABE, LINDSAY",,59,0.63121,1080,0.000498,0.122362,6,3,0.514638,0.529108,15.132882,124,0.013722,0.013722,0
12805,DARKSTAR/LAYNIA SERG,,287,0.41171,16897,0.001903,0.479194,6,2,0.583576,0.643214,1000.174866,548,0.053894,0.053894,0
12806,VANGUARD/NICOLAI KRY,,253,0.465462,14838,0.001677,0.444941,6,2,0.572244,0.626248,654.357256,488,0.050119,0.050119,0
12807,URSA MAJOR/MIKHAIL U,,160,0.699292,8895,0.001075,0.335492,6,2,0.543384,0.57984,67.128451,261,0.038095,0.038096,0
12810,"REYES, DR. CECELIA",,72,0.64241,1642,0.000585,0.141523,7,3,0.518097,0.535595,25.13784,183,0.015752,0.015752,0
12811,X-MAN/NATHAN GREY,,82,0.560373,1861,0.000655,0.157108,7,2,0.521332,0.540918,51.191066,172,0.017461,0.017461,0
12818,BLOODAXE/JACKIE LUKU,,63,0.738863,1443,0.000533,0.114388,3,3,0.514902,0.530605,10.98491,210,0.012818,0.012818,0
12819,"AUSTIN, SUSAN",,85,0.62605,2235,0.00067,0.156796,3,3,0.521061,0.54175,38.249843,275,0.017557,0.017558,0
12825,"SAXON, STARR",,77,0.580314,1698,0.000618,0.14557,6,3,0.51944,0.53809,38.90193,162,0.016335,0.016336,0
12828,CROSSBONES/BROCK BIN,,71,0.58994,1466,0.000584,0.128687,6,3,0.518097,0.535263,34.140735,166,0.01442,0.01442,0
12829,"ZOLA, ARNIM",,84,0.481641,1679,0.000691,0.123194,6,3,0.521603,0.54175,138.985185,115,0.013605,0.013605,0
12831,"DEWOLFF, JEAN",,72,0.520736,1331,0.000593,0.122827,0,2,0.518634,0.535928,46.078871,147,0.013691,0.013691,0
12864,ORKA,,87,0.58594,2192,0.000673,0.171099,6,3,0.520519,0.542083,47.962074,144,0.01924,0.01924,0
12882,WRECKER III/DIRK GAR,,186,0.460157,7917,0.001275,0.332309,3,2,0.551155,0.592814,297.752135,589,0.037188,0.037188,0
12884,"PAIBOK, CAPT. [SKRUL",,89,0.762768,2987,0.000679,0.188398,4,2,0.523238,0.544411,25.580274,133,0.021253,0.021253,0
12886,DEVOS THE DEVESTATOR,,86,0.781943,2858,0.000661,0.182518,4,3,0.522147,0.542748,22.618849,131,0.020593,0.020593,0
12888,HRIMHARI,,50,0.756735,927,0.000457,0.078661,7,3,0.501,0.517299,7.564665,114,0.008699,0.008699,0
12889,BRIGHTWIND,,108,0.57892,3345,0.000813,0.174107,7,3,0.527924,0.55356,65.38557,239,0.019262,0.019262,0
12890,EITRI,,58,0.683606,1130,0.000506,0.091728,7,3,0.510443,0.526114,15.492435,152,0.010159,0.010159,0
12891,KARMA/XI'AN COY MANH,,150,0.508188,5679,0.001065,0.261795,7,2,0.540453,0.57485,158.427139,486,0.029167,0.029167,0
12897,HUSK/PAIGE GUTHRIE,,124,0.539339,4113,0.000921,0.207871,7,2,0.532979,0.561876,111.959481,473,0.023018,0.023018,0
12898,SKIN/ANGELO ESPINOSA,,118,0.541214,3736,0.000878,0.205452,7,3,0.531002,0.558716,95.008337,460,0.022808,0.022808,0
12899,M,,65,0.639904,1331,0.000556,0.108103,7,3,0.513583,0.530439,25.078915,283,0.01194,0.01194,0
12900,SYNCH/EVERETT THOMAS,,118,0.537882,3713,0.000882,0.200065,7,2,0.531283,0.558882,109.322983,441,0.022162,0.022162,0
12905,"SZARDOS, MARGALI",,103,0.655435,3443,0.000772,0.207459,7,2,0.527091,0.551397,56.272024,170,0.023257,0.023257,0
12919,"GREY, DR. JOHN",,135,0.541183,4895,0.000982,0.220679,7,2,0.536116,0.567365,124.093679,291,0.024472,0.024472,0
12923,IMPOSSIBLE MAN,,103,0.464877,2442,0.000769,0.191229,1,2,0.527091,0.551397,88.103577,178,0.021389,0.021389,0
12938,FERAL/MARIA CALLASAN,,118,0.505722,3491,0.000887,0.186155,7,2,0.531283,0.558882,148.703136,405,0.02066,0.02066,0
12941,MASQUE,,95,0.593505,2650,0.000749,0.136466,7,3,0.517829,0.543081,60.918661,220,0.014996,0.014996,0
12943,"WINGFOOT, WYATT",,83,0.61916,2107,0.000645,0.163561,1,3,0.515167,0.537425,32.287893,301,0.018488,0.018488,0
12944,"ZEDRAO, GENERAL",,58,0.92196,1524,0.00048,0.154069,6,2,0.514902,0.528942,2.126748,75,0.017432,0.017432,0
12953,SHADOW KING/AMAHL FA,,108,0.555036,3207,0.000821,0.168944,7,3,0.526261,0.552562,79.106717,226,0.018699,0.018699,0
12954,PALADIN/PAUL DENNIS,,232,0.430102,11525,0.001558,0.394524,6,2,0.565463,0.615768,610.529646,355,0.044346,0.044347,0
12961,HELIO,,68,0.695347,1584,0.000565,0.126059,6,3,0.512008,0.530439,16.60485,95,0.014206,0.014206,0
12963,GRONK,,63,0.707629,1382,0.000535,0.115262,6,3,0.505805,0.524784,14.252791,79,0.013003,0.013003,0
12964,PHOBIUS,,67,0.686567,1518,0.00056,0.121058,6,3,0.511747,0.52994,16.724414,100,0.013644,0.013644,0
12984,UNUSCIONE,,63,0.607271,1186,0.000542,0.107915,7,3,0.511485,0.528443,28.641602,129,0.012013,0.012013,0
12991,JOSEPH,,92,0.639035,2675,0.0007,0.197635,7,2,0.524059,0.545908,36.29643,303,0.022109,0.022109,0
13021,POSITRON/RONNIE,,55,0.755556,1122,0.000475,0.12037,7,2,0.51411,0.527445,7.235076,85,0.013444,0.013444,0
13026,SILVER SURFER IMPOST,,55,0.952862,1415,0.000463,0.147999,2,2,0.51411,0.527445,1.406854,66,0.016755,0.016755,0
13053,"WHITMAN, DEBRA",,65,0.565385,1176,0.000555,0.096421,0,3,0.508114,0.526946,26.521937,151,0.010682,0.010682,0
13079,PATHWAY/LAURA DEAN,,65,0.81875,1703,0.00053,0.148923,4,3,0.516495,0.532269,7.049519,226,0.01681,0.01681,0
13081,GOBLYN,,59,0.841029,1439,0.000493,0.137996,4,3,0.514374,0.528942,4.500913,171,0.015574,0.015574,0
13091,PARALYZER,,59,0.562829,963,0.000513,0.102897,2,3,0.514902,0.529275,21.983735,128,0.011493,0.011493,0
13092,CRUCIBLE/BYRON CALLE,,68,0.524583,1195,0.000571,0.115762,2,3,0.517028,0.533599,35.307174,142,0.012935,0.012935,0
13093,SLITHER,,60,0.557627,987,0.000529,0.098234,2,3,0.51332,0.528609,31.046186,136,0.010963,0.010963,0
13094,METEORITE,,60,0.563842,998,0.000519,0.10588,2,3,0.515167,0.529774,22.426879,125,0.01183,0.01183,0
13095,OCCULT,,65,0.510577,1062,0.000551,0.106594,2,3,0.516495,0.532269,34.421983,101,0.011896,0.011896,0
13098,AQUARIAN/WUNDARR,,67,0.58028,1283,0.000551,0.137608,1,2,0.517295,0.533433,25.328342,99,0.015475,0.015475,0
13106,PUMA/THOMAS FIREHEAR,,72,0.584507,1494,0.000618,0.094803,0,3,0.511224,0.531271,48.839322,196,0.010401,0.010401,0
13121,NIGHTSHADE/TILDA,,59,0.464056,794,0.000516,0.091856,6,2,0.515167,0.529441,35.634226,113,0.010234,0.010234,0
13130,GRANDMASTER/EN DWI G,,159,0.650187,8167,0.001084,0.319269,6,2,0.543089,0.579341,110.389175,256,0.03626,0.03626,0
13131,IKARIS/IKE HARRIS [E,,168,0.585543,8214,0.001149,0.317959,6,2,0.545752,0.583832,163.304078,374,0.036029,0.036029,0
13132,THENA,,145,0.429885,4488,0.001052,0.234113,6,2,0.538999,0.572355,260.005263,413,0.02622,0.02622,0
13137,PUDDLEGULP,,50,0.642449,787,0.000456,0.08707,3,3,0.507085,0.521291,13.457781,56,0.009681,0.009681,0
13138,BLOCKBUSTER III/MICH,,58,0.708409,1171,0.000515,0.092019,7,3,0.509146,0.525283,16.167454,97,0.010144,0.010144,0
13139,HARPOON,,82,0.639868,2125,0.000665,0.124324,7,3,0.517028,0.538257,36.97864,184,0.013694,0.013694,0
13140,ARCLIGHT/PHILLIPA SO,,111,0.480098,2931,0.000853,0.158992,7,3,0.529039,0.555223,165.401309,243,0.017494,0.017494,0
13141,VERTIGO II,,106,0.485535,2702,0.000826,0.152832,7,2,0.527924,0.552894,154.179737,218,0.016821,0.016821,0
13150,"CODY, GARY",,58,0.600726,993,0.000498,0.113891,4,3,0.51411,0.528443,19.709598,92,0.012785,0.012785,0
13155,"STUART, DR. ALISTAIR",,73,0.598554,1573,0.000615,0.118574,7,2,0.518902,0.536427,35.443838,250,0.013139,0.013139,0
13162,"STUART, BRIG. ALYSAN",,70,0.563561,1361,0.000585,0.107526,7,3,0.507856,0.528443,35.791593,120,0.011886,0.011886,0
13166,"STEELE, MARCY MASTER",,76,0.639649,1823,0.000618,0.135651,3,3,0.515697,0.535429,30.716428,210,0.015177,0.015177,0
13175,BLACK TOM CASSIDY,,97,0.518256,2413,0.000756,0.150356,7,3,0.524882,0.548071,93.570927,214,0.016606,0.016606,0
13190,"STONE, LT. MARCUS",,116,0.462519,3085,0.000865,0.192793,3,3,0.530159,0.557552,132.581148,244,0.021501,0.021501,0
13192,SCORPION/MACDONALD G,,80,0.517405,1635,0.000642,0.138021,0,3,0.518902,0.538756,54.518231,142,0.015391,0.015391,0
13206,JOLT/HALLIE TAKAHAMA,,152,0.458522,5262,0.001115,0.226943,6,2,0.541037,0.575848,248.997122,441,0.025174,0.025174,0
13208,CHARCOAL/CHARLIE BUR,,144,0.459013,4726,0.001066,0.213724,6,2,0.53871,0.571856,224.932122,370,0.023705,0.023705,0
13211,MENTALLO,,97,0.484966,2258,0.000746,0.169027,6,2,0.525433,0.548403,98.780994,121,0.018847,0.018847,0
13218,MAN-KILLER/KATRINA L,,98,0.568062,2700,0.000788,0.133045,6,2,0.525708,0.548902,100.033415,204,0.014595,0.014595,0
13250,"GREY, ELAINE",,123,0.553912,4156,0.000913,0.199351,7,2,0.532695,0.561377,103.92056,275,0.022081,0.022081,0
13274,BATTLESTAR/LEMAR HOS,,108,0.436483,2522,0.000825,0.170566,6,2,0.528481,0.553892,136.294572,176,0.019018,0.019018,0
13275,COTTONMOUTH II,,80,0.563924,1782,0.000655,0.123635,6,3,0.519979,0.539421,40.194752,200,0.013757,0.013757,0
13278,GRIFFIN II/JOHNNY HO,,52,0.698341,926,0.000455,0.121871,6,2,0.51332,0.525948,8.980093,71,0.013693,0.013693,0
13279,TITANIA II/MARY SKEE,,194,0.392447,7347,0.001356,0.307989,3,2,0.553591,0.596806,513.793796,465,0.034298,0.034298,0
13282,QUILL,,52,0.528658,701,0.000475,0.081073,6,3,0.510964,0.524451,25.654494,59,0.00899,0.00899,0
13287,CRIMSON COMMANDO/FRA,,80,0.592405,1872,0.000648,0.128066,7,3,0.51971,0.539255,51.407689,212,0.01416,0.01416,0
13288,STONEWALL/LOUIS HAMI,,75,0.663423,1841,0.000616,0.122772,7,3,0.515697,0.535096,34.479535,155,0.013553,0.013553,0
13291,PROWLER/HOBIE BROWN,,97,0.51482,2397,0.000754,0.159683,0,2,0.525433,0.548403,95.684131,168,0.017768,0.017768,0
13303,TUSK,,63,0.786994,1537,0.000529,0.131607,7,3,0.514902,0.530605,8.466062,141,0.014666,0.014666,0
13304,HARDRIVE,,68,0.791045,1802,0.000563,0.13021,7,3,0.516495,0.533267,10.27289,136,0.014432,0.014432,0
13307,PSYNAPSE,,57,0.85401,1363,0.000495,0.117767,7,3,0.513583,0.527778,4.531384,115,0.013072,0.013072,0
13364,ARES [GREEK GOD],,82,0.564589,1875,0.000645,0.153492,6,3,0.521061,0.540752,45.220165,187,0.017228,0.017228,0
13366,PSYCHO-MAN,,51,0.654902,835,0.000448,0.117605,1,2,0.513057,0.525449,11.316034,103,0.013252,0.013252,0
13403,"HOGARTH, JERYN",,73,0.559361,1470,0.000595,0.144543,6,3,0.518097,0.535928,40.483364,137,0.016178,0.016178,0
13428,"WISDOM, PETER",,113,0.528129,3342,0.000864,0.177669,7,2,0.529878,0.556387,111.573659,314,0.019659,0.019659,0
13436,JOYSTICK/JANICE,,71,0.730382,1815,0.000622,0.083293,6,3,0.513057,0.532102,46.809585,84,0.009029,0.009029,0
13437,TEXAS TWISTER/DREW D,,142,0.784637,7855,0.000963,0.308447,6,2,0.538131,0.570858,36.194257,221,0.035078,0.035078,0
13479,INVISIBLE WOMAN DOPP,,59,0.964348,1650,0.000494,0.142862,4,3,0.514902,0.529275,0.720964,60,0.016121,0.016121,0
13480,QUASAR DOPPELGANGER,,99,0.87384,4239,0.000738,0.202191,4,2,0.525984,0.549401,11.304428,115,0.022823,0.022823,0
13481,THOR III DOPPELGANGE,,106,0.851393,4738,0.000782,0.214357,4,2,0.527924,0.552894,15.128644,149,0.024186,0.024186,0
13482,ANGEL DOPPELGANGER,,54,0.997904,1428,0.000466,0.127936,4,3,0.513583,0.52678,0.026499,55,0.014436,0.014436,0
13483,MARVEL GIRL DOPPELGA,,72,0.941315,2406,0.00057,0.168641,4,2,0.518634,0.535928,2.344965,87,0.019043,0.019043,0
13484,MOONDRAGON DOPPELGAN,,68,0.931519,2122,0.000553,0.151664,4,2,0.517562,0.533932,2.939835,90,0.017122,0.017122,0
13485,SASQUATCH DOPPELGANG,,120,0.807423,5765,0.000864,0.245078,4,2,0.531847,0.55988,24.175455,219,0.027667,0.027667,0
13486,STORM DOPPELGANGER I,,71,0.939638,2335,0.000567,0.162521,4,3,0.518097,0.535263,2.175999,85,0.01835,0.01835,0
13487,HULK DOPPELGANGER II,,91,0.845665,3463,0.000693,0.191267,4,2,0.523785,0.545409,11.252512,177,0.021593,0.021593,0
13488,SCARLET WITCH DOPPEL,,68,0.937226,2135,0.000552,0.151038,4,3,0.517295,0.533766,2.28344,80,0.017037,0.017037,0
13489,CAPTAIN AMERICA DOPP,,121,0.779752,5661,0.000873,0.242549,4,2,0.53213,0.560379,41.549865,215,0.027366,0.027366,0
13490,COLOSSUS II DOPPELGA,,126,0.789333,6216,0.000898,0.258185,4,2,0.533546,0.562874,28.534448,242,0.029162,0.029162,0
13491,VINDICATOR II DOPPEL,,83,0.87129,2965,0.000644,0.179982,4,2,0.521603,0.541417,7.592499,194,0.020309,0.020309,0
13505,LEAP-FROG/VINCENT PA,,54,0.672956,963,0.000476,0.09867,6,2,0.513846,0.526946,12.998802,67,0.011047,0.011047,0
13518,SABRETOOTH/VICTOR CR,,188,0.408408,7179,0.001322,0.289571,7,2,0.551762,0.593812,496.283064,485,0.03206,0.032059,0
13519,PILEDRIVER II/BRIAN,,111,0.550696,3362,0.000816,0.21396,3,2,0.529319,0.555389,74.59678,383,0.023992,0.023992,0
13520,YELLOWJACKET II/RITA,,64,0.601687,1213,0.000537,0.119419,6,3,0.514902,0.530938,24.057542,139,0.013371,0.013371,0
13521,BULLDOZER/HENRY CAMP,,143,0.501724,5094,0.001016,0.263225,3,2,0.53842,0.571357,160.275789,521,0.02946,0.02946,0
13574,"MOY, ALYSSA",,58,0.577132,954,0.000512,0.113248,1,2,0.514902,0.528942,24.830637,110,0.012693,0.012693,0
13600,"CLINTON, BILL",,60,0.786441,1392,0.000496,0.151621,6,3,0.515167,0.529774,7.221505,84,0.017128,0.017128,0
13601,"WETHERELL, MANOLI",,54,0.753319,1078,0.000465,0.136662,7,2,0.513846,0.526946,7.703719,61,0.015302,0.015302,0
13607,"LEE, STAN",,122,0.583796,4309,0.000879,0.244465,1,2,0.532412,0.560878,90.604981,153,0.027473,0.027473,0
13616,"CHANG, DR. PHILLIP",,56,0.649351,1000,0.000511,0.065211,0,3,0.507342,0.523453,16.397622,110,0.007119,0.007119,0
13619,SABRA/RUTH BAT-SERAP,,184,0.601509,10127,0.001224,0.369655,7,2,0.550549,0.591816,161.703395,302,0.041847,0.041847,0
13675,BUTCH,,54,0.651992,933,0.000476,0.111365,7,3,0.513583,0.52678,18.087105,90,0.012406,0.012406,0
13676,DARLA,,50,0.684898,839,0.000451,0.105706,7,3,0.512532,0.524784,14.084445,81,0.011779,0.011779,0
13702,"KATZENBERG, NICK",,59,0.700175,1198,0.000533,0.067863,0,3,0.504786,0.522788,16.147535,239,0.007401,0.007401,0
13709,ONSLAUGHT II,,95,0.63785,2848,0.000714,0.206749,1,2,0.524882,0.547405,44.509374,213,0.023182,0.023182,0
13714,DARK BEAST/HENRY MCC,,134,0.536416,4780,0.000967,0.248606,7,2,0.535829,0.566866,139.427342,240,0.027725,0.027725,0
13715,EBONY,,111,0.660115,4030,0.000802,0.247855,1,2,0.529319,0.555389,45.872088,250,0.027958,0.027958,0
13735,BOLT II/CHRIS BRADLE,,116,0.584408,3898,0.000855,0.217162,4,2,0.53072,0.557884,91.445257,172,0.024336,0.024336,0
13743,WILD CHILD/KYLE GIBN,,177,0.570493,8886,0.001213,0.327881,4,2,0.54844,0.588323,200.809858,548,0.036963,0.036963,0
13758,LIVING MONOLITH/AHME,,70,0.614079,1483,0.000572,0.14985,7,2,0.518097,0.53493,28.782995,138,0.016709,0.016709,0
13761,EGO,,108,0.636206,3676,0.000801,0.209702,3,2,0.528481,0.553892,64.812845,201,0.023569,0.023569,0
13765,SUGAR MAN,,63,0.810548,1583,0.000537,0.111482,7,3,0.511485,0.528443,8.102702,90,0.012317,0.012317,0
13789,CRIMSON COWL II/,,108,0.569055,3288,0.00084,0.162328,6,3,0.527924,0.55356,93.7848,232,0.017931,0.017931,0
13790,CYCLONE II/PIERRE FR,,84,0.655479,2285,0.0007,0.111619,6,3,0.521603,0.54175,51.586636,151,0.012219,0.012219,0
13795,MAN-APE/M'BAKU,,93,0.595839,2549,0.000752,0.134268,6,3,0.523785,0.546075,81.788233,143,0.014788,0.014788,0
13807,"ROGERS, GAYLE",,51,0.677647,864,0.000484,0.061096,6,3,0.499751,0.5168,15.331345,103,0.006668,0.006668,0
13815,NUKLO/ROBERT FRANK J,,62,0.597039,1129,0.000522,0.119555,6,3,0.515432,0.530605,19.596612,85,0.013392,0.013392,0
13820,"CHENEY, LILA",,121,0.537328,3901,0.000917,0.181732,7,3,0.531847,0.560213,124.852486,267,0.020068,0.020068,0
13835,CONTROLLER/BASIL SAN,,69,0.558397,1310,0.000566,0.124306,6,3,0.517028,0.533932,29.471971,97,0.013969,0.013969,0
13860,NAZE,,52,0.736048,976,0.000475,0.082565,7,3,0.493353,0.512808,9.309223,86,0.009103,0.009103,0
13881,BEREET,,91,0.885958,3628,0.000668,0.214469,2,2,0.523785,0.545409,6.871138,172,0.024358,0.024358,0
13885,SHOOTING STAR,,84,0.944923,3294,0.000624,0.206252,6,2,0.521875,0.541916,2.239483,98,0.02344,0.02344,0
13893,CORSAIR,,165,0.494235,6687,0.001159,0.284232,7,2,0.544861,0.582335,197.140318,541,0.031707,0.031707,0
13899,"JONES, CHARLOTTE",,98,0.580475,2759,0.000742,0.188386,7,2,0.525708,0.548902,54.77103,195,0.021011,0.021011,0
13904,PHOENIX II,,104,0.511016,2737,0.000796,0.174329,7,3,0.524882,0.550399,87.845055,381,0.019427,0.019427,0
13997,VOSTOK,,96,0.711842,3246,0.000725,0.192807,6,2,0.525157,0.547904,32.737858,147,0.021713,0.021713,0
14002,RED GUARDIAN V,,117,0.527115,3577,0.000884,0.190868,6,2,0.531002,0.558383,148.994123,182,0.021197,0.021197,0
14018,MANTIS/? BRANDT,,106,0.615813,3427,0.000775,0.215712,6,3,0.526537,0.552063,52.005196,360,0.024414,0.024414,0
14025,EXODUS/BENNET DUPARI,,108,0.52648,3042,0.000819,0.180376,7,2,0.528481,0.553892,124.673537,223,0.020064,0.020064,0
14027,"GATOR, LORD",,58,0.645493,1067,0.000505,0.098895,7,3,0.512008,0.527112,14.256682,168,0.011084,0.011084,0
14028,"RAM, SIR",,57,0.64787,1034,0.0005,0.096487,7,3,0.511747,0.526613,13.806501,170,0.010814,0.010814,0
14029,"TYGER, LORD",,51,0.691765,882,0.000464,0.084646,7,3,0.508371,0.522455,9.926838,160,0.009506,0.009506,0
14030,BOVA,,97,0.551976,2570,0.000738,0.185045,6,2,0.525433,0.548403,71.893637,243,0.020795,0.020795,0
14039,"URSULA, LADY",,56,0.661039,1018,0.000494,0.095879,7,3,0.510964,0.525782,12.766787,143,0.010748,0.010748,0
14040,WHITE TIGER II/,,82,0.468534,1556,0.000665,0.116315,6,3,0.516761,0.53809,69.553044,206,0.012976,0.012976,0
14046,MALEKITH/MALCOLM KEI,,50,0.593469,727,0.000449,0.08788,3,3,0.510183,0.523287,14.661053,132,0.00984,0.00984,0
14050,MASTER/ESHU,,97,0.481314,2241,0.000745,0.161255,4,2,0.525433,0.548403,91.52777,209,0.018117,0.018117,0
14053,X-RAY,,99,0.65368,3171,0.000734,0.21318,2,2,0.525984,0.549401,44.231996,166,0.024009,0.024009,0
14054,IRONCLAD,,94,0.664836,2906,0.000705,0.201482,2,2,0.524607,0.546906,39.209473,174,0.022703,0.022703,0
14056,VECTOR,,97,0.660438,3075,0.000722,0.208103,2,2,0.525433,0.548403,42.500265,166,0.023456,0.023456,0
14057,VAPOR,,112,0.56065,3485,0.000824,0.216074,2,2,0.529598,0.555888,93.539329,182,0.024278,0.024278,0
14074,CARDINAL/CLEMDENON,,73,0.695967,1829,0.000631,0.083326,6,3,0.510183,0.530938,41.918375,93,0.009061,0.009061,0
14081,THUNDRA,,82,0.577537,1918,0.000645,0.165888,1,3,0.519171,0.539587,46.001345,201,0.018672,0.018672,0
14087,"KIRBY, JACK",,77,0.721121,2110,0.000602,0.160373,1,2,0.519979,0.538423,19.546138,87,0.01803,0.01803,0
